unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,ibm_checks
nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems)",,3_1_1,Multiple,158,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_awslambda_function_not_publicly_accessible; ibm_awslambda_function_url_public; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_database_instance_no_public_access; ibm_database_snapshots_public_access; ibm_eks_cluster_not_publicly_accessible; ibm_emr_cluster_master_nodes_no_public_ip; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_root_hardware_mfa_enabled; ibm_iam_root_mfa_enabled; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused; ibm_iam_user_mfa_enabled_console_access; ibm_redshift_cluster_public_access; ibm_sagemaker_notebook_instance_without_direct_internet_access_configured; ibm_vsi_ebs_public_snapshot; ibm_vsi_instance_profile_attached; ibm_vsi_instance_public_ip; ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_12: 3.1.12 Monitor and control remote access sessions,,3_1_12,Multiple,64,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_multi_region_enabled; ibm_activity_tracker_s3_dataevents_read_enabled; ibm_activity_tracker_s3_dataevents_write_enabled; ibm_apigateway_restapi_logging_enabled; ibm_cos_bucket_server_access_logging_enabled; ibm_database_instance_integration_cloudwatch_logs; ibm_elb_logging_enabled; ibm_elbv2_logging_enabled; ibm_security_advisor_enabled; ibm_security_advisor_is_enabled
nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_13: 3.1.13 Employ cryptographic mechanisms to protect the confidentiality of remote access sessions,,3_1_13,Multiple,16,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_cos_bucket_secure_transport_policy; ibm_elb_ssl_listeners
nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_14: 3.1.14 Route remote access via managed access control points,,3_1_14,Multiple,80,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_awslambda_function_not_publicly_accessible; ibm_awslambda_function_url_public; ibm_cos_account_level_public_access_blocks; ibm_database_instance_no_public_access; ibm_database_snapshots_public_access; ibm_iam_user_mfa_enabled_console_access; ibm_redshift_cluster_public_access; ibm_sagemaker_notebook_instance_without_direct_internet_access_configured; ibm_vsi_ebs_public_snapshot; ibm_vsi_instance_public_ip; ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_2: 3.1.2 Limit system access to the types of transactions and functions that authorized users are permitted to execute,,3_1_2,Multiple,156,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_awslambda_function_not_publicly_accessible; ibm_awslambda_function_url_public; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_database_instance_no_public_access; ibm_database_snapshots_public_access; ibm_eks_cluster_not_publicly_accessible; ibm_emr_cluster_master_nodes_no_public_ip; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_root_hardware_mfa_enabled; ibm_iam_root_mfa_enabled; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused; ibm_iam_user_mfa_enabled_console_access; ibm_redshift_cluster_public_access; ibm_sagemaker_notebook_instance_without_direct_internet_access_configured; ibm_vsi_ebs_public_snapshot; ibm_vsi_instance_profile_attached; ibm_vsi_instance_public_ip; ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_1_20_3.1.20_Verify_and_control_limit_connection_0025,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_20: 3.1.20 Verify and control/limit connections to and use of external systems,,3_1_20,Multiple,28,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_cos_account_level_public_access_blocks; ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_3: 3.1.3 Control the flow of CUI in accordance with approved authorizations,,3_1_3,Multiple,98,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_awslambda_function_not_publicly_accessible; ibm_awslambda_function_url_public; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_database_instance_no_public_access; ibm_database_snapshots_public_access; ibm_eks_cluster_not_publicly_accessible; ibm_emr_cluster_master_nodes_no_public_ip; ibm_redshift_cluster_public_access; ibm_sagemaker_notebook_instance_without_direct_internet_access_configured; ibm_vsi_ebs_public_snapshot; ibm_vsi_instance_public_ip; ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_1_4_3.1.4_Separate_the_duties_of_individuals_to_0027,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_4: 3.1.4 Separate the duties of individuals to reduce the risk of malevolent activity without collusion,,3_1_4,IAM,40,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused
nist_800_171_r2_multi_cloud_3_1_5_3.1.5_Employ_the_principle_of_least_privile_0028,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_1_5: 3.1.5 Employ the principle of least privilege, including for specific security functions and privileged accounts",,3_1_5,IAM,35,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused
nist_800_171_r2_multi_cloud_3_1_6_3.1.6_Use_non-privileged_accounts_or_roles_0029,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_6: 3.1.6 Use non-privileged accounts or roles when accessing nonsecurity functions,,3_1_6,IAM,23,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key
nist_800_171_r2_multi_cloud_3_1_7_3.1.7_Prevent_non-privileged_users_from_exe_0030,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_7: 3.1.7 Prevent non-privileged users from executing privileged functions and capture the execution of such functions in audit logs,,3_1_7,IAM,23,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key
nist_800_171_r2_multi_cloud_3_3_1_3.3.1_Create_and_retain_system_audit_logs_a_0031,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_3_1: 3.3.1 Create and retain system audit logs and records to the extent needed to enable the monitoring, analysis, investigation, and reporting of unlawful or unauthorized system activity",,3_3_1,Multiple,82,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_cloudwatch_logging_enabled; ibm_activity_tracker_multi_region_enabled; ibm_activity_tracker_s3_dataevents_read_enabled; ibm_activity_tracker_s3_dataevents_write_enabled; ibm_apigateway_restapi_logging_enabled; ibm_cos_bucket_server_access_logging_enabled; ibm_database_instance_integration_cloudwatch_logs; ibm_elb_logging_enabled; ibm_elbv2_logging_enabled; ibm_monitoring_log_group_retention_policy_specific_days_enabled; ibm_security_advisor_enabled; ibm_security_advisor_is_enabled; ibm_vpc_flow_logs_enabled
nist_800_171_r2_multi_cloud_3_3_2_3.3.2_Ensure_that_the_actions_of_individual_0032,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_3_2: 3.3.2 Ensure that the actions of individual system users can be uniquely traced to those users, so they can be held accountable for their actions",,3_3_2,Multiple,52,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_cloudwatch_logging_enabled; ibm_activity_tracker_multi_region_enabled; ibm_activity_tracker_s3_dataevents_read_enabled; ibm_activity_tracker_s3_dataevents_write_enabled; ibm_apigateway_restapi_logging_enabled; ibm_cos_bucket_server_access_logging_enabled; ibm_database_instance_integration_cloudwatch_logs; ibm_security_advisor_is_enabled
nist_800_171_r2_multi_cloud_3_3_3_3.3.3_Review_and_update_logged_events_0033,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_3_3: 3.3.3 Review and update logged events,,3_3_3,Multiple,52,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_cloudwatch_logging_enabled; ibm_activity_tracker_multi_region_enabled; ibm_activity_tracker_s3_dataevents_read_enabled; ibm_activity_tracker_s3_dataevents_write_enabled; ibm_apigateway_restapi_logging_enabled; ibm_cos_bucket_server_access_logging_enabled; ibm_database_instance_integration_cloudwatch_logs; ibm_vpc_flow_logs_enabled
nist_800_171_r2_multi_cloud_3_3_4_3.3.4_Alert_in_the_event_of_an_audit_loggin_0034,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_3_4: 3.3.4 Alert in the event of an audit logging process failure,,3_3_4,Multiple,15,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_security_advisor_enabled; ibm_security_advisor_is_enabled
nist_800_171_r2_multi_cloud_3_3_5_3.3.5_Correlate_audit_record_review_analys_0035,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_3_5: 3.3.5 Correlate audit record review, analysis, and reporting processes for investigation and response to indications of unlawful, unauthorized, suspicious, or unusual activity",,3_3_5,Multiple,21,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_cloudwatch_logging_enabled; ibm_security_advisor_enabled; ibm_security_advisor_is_enabled
nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_3_8: 3.3.8 Protect audit information and audit logging tools from unauthorized access, modification, and deletion",,3_3_8,Multiple,52,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_kms_encryption_enabled; ibm_activity_tracker_log_file_validation_enabled; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_default_encryption; ibm_cos_bucket_object_versioning; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_monitoring_log_group_kms_encryption_enabled
nist_800_171_r2_multi_cloud_3_4_1_3.4.1_Establish_and_maintain_baseline_confi_0037,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_4_1: 3.4.1 Establish and maintain baseline configurations and inventories of organizational systems (including hardware, software, firmware, and documentation) throughout the respective system development life cycles",,3_4_1,Multiple,46,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_activity_tracker_multi_region_enabled; ibm_elbv2_deletion_protection; ibm_ssm_managed_compliant_patching; ibm_vsi_elastic_ip_unassigned; ibm_vsi_instance_managed_by_ssm; ibm_vsi_instance_older_than_specific_days; ibm_vsi_networkacl_allow_ingress_any_port
nist_800_171_r2_multi_cloud_3_4_2_3.4.2_Establish_and_enforce_security_config_0038,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_4_2: 3.4.2 Establish and enforce security configuration settings for information technology products employed in organizational systems,,3_4_2,Multiple,22,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_ssm_managed_compliant_patching; ibm_vsi_instance_managed_by_ssm; ibm_vsi_instance_older_than_specific_days
nist_800_171_r2_multi_cloud_3_4_6_3.4.6_Employ_the_principle_of_least_functio_0039,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_4_6: 3.4.6 Employ the principle of least functionality by configuring organizational systems to provide only essential capabilities,,3_4_6,Multiple,94,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_awslambda_function_url_public; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_database_snapshots_public_access; ibm_iam_aws_attached_policy_no_administrative_privileges; ibm_iam_customer_attached_policy_no_administrative_privileges; ibm_iam_inline_policy_no_administrative_privileges; ibm_iam_no_root_access_key; ibm_iam_policy_attached_only_to_group_or_roles; ibm_redshift_cluster_public_access; ibm_ssm_managed_compliant_patching; ibm_vsi_ebs_public_snapshot; ibm_vsi_instance_managed_by_ssm; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_4_7_3.4.7_Restrict_disable_or_prevent_the_use_0040,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_4_7: 3.4.7 Restrict, disable, or prevent the use of nonessential programs, functions, ports, protocols, and services",,3_4_7,EC2,22,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_vsi_networkacl_allow_ingress_any_port; ibm_vsi_securitygroup_allow_ingress_from_internet_to_tcp_port_22; ibm_vsi_securitygroup_default_restrict_traffic
nist_800_171_r2_multi_cloud_3_4_9_3.4.9_Control_and_monitor_user-installed_so_0041,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_4_9: 3.4.9 Control and monitor user-installed software,,3_4_9,Multiple,15,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_ssm_managed_compliant_patching; ibm_vsi_instance_managed_by_ssm
nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_5_10: 3.5.10 Store and transmit only cryptographically-protected passwords,,3_5_10,Multiple,37,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_apigateway_restapi_client_certificate_enabled; ibm_cos_bucket_default_encryption; ibm_cos_bucket_secure_transport_policy; ibm_elbv2_insecure_ssl_ciphers; ibm_opensearch_service_domains_node_to_node_encryption_enabled; ibm_vsi_ebs_volume_encryption
nist_800_171_r2_multi_cloud_3_5_2_3.5.2_Authenticate_or_verify_the_identiti_0043,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_5_2: 3.5.2 Authenticate (or verify) the identities of users, processes, or devices, as a prerequisite to allowing access to organizational systems",,3_5_2,IAM,16,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_root_mfa_enabled; ibm_iam_user_mfa_enabled_console_access
nist_800_171_r2_multi_cloud_3_5_3_3.5.3_Use_multifactor_authentication_for_lo_0044,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_5_3: 3.5.3 Use multifactor authentication for local and network access to privileged accounts and for network access to non-privileged accounts,,3_5_3,IAM,19,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_root_hardware_mfa_enabled; ibm_iam_root_mfa_enabled; ibm_iam_user_mfa_enabled_console_access
nist_800_171_r2_multi_cloud_3_5_5_3.5.5_Prevent_reuse_of_identifiers_for_a_de_0045,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_5_5: 3.5.5 Prevent reuse of identifiers for a defined period,,3_5_5,IAM,12,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_password_policy_expires_passwords_within_90_days_or_less; ibm_iam_password_policy_reuse_24
nist_800_171_r2_multi_cloud_3_5_6_3.5.6_Disable_identifiers_after_a_defined_p_0046,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_5_6: 3.5.6 Disable identifiers after a defined period of inactivity,,3_5_6,IAM,27,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_password_policy_expires_passwords_within_90_days_or_less; ibm_iam_password_policy_reuse_24; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused
nist_800_171_r2_multi_cloud_3_5_7_3.5.7_Enforce_a_minimum_password_complexity_0047,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_5_7: 3.5.7 Enforce a minimum password complexity and change of characters when new passwords are created,,3_5_7,IAM,52,automated,,,NIST_800-171_R2_controls_with_checks.csv,ibm_iam_password_policy_expires_passwords_within_90_days_or_less; ibm_iam_password_policy_lowercase; ibm_iam_password_policy_minimum_length_14; ibm_iam_password_policy_number; ibm_iam_password_policy_reuse_24; ibm_iam_password_policy_symbol; ibm_iam_password_policy_uppercase; ibm_iam_user_accesskey_unused; ibm_iam_user_console_access_unused
